310400,500,310200,900
310400,500,310200,800
310300,100,310200,800
310300,200,310200,800
310300,300,310200,800
310300,200,310200,800
310300,100,310200,800
310400,500,310200,800
310400,500,310200,900
310400,500,310200,1000
310400,500,310200,900
310400,500,310200,1100
310400,500,310300,100
310400,500,310300,200
310400,500,310300,400
310400,500,310300,500
310400,500,310300,400
310400,500,310300,300
310400,500,310300,100
310400,500,310200,800
310400,600,310200,800
310400,700,310200,800
310400,600,310200,800
310400,700,310200,800
310400,600,310200,800
310400,700,310200,800
310400,600,310200,800
310400,700,310200,800
310400,600,310200,800
310400,700,310200,800
310400,600,310200,800
310400,500,310200,800
310400,500,310200,700
310400,500,310200,600
310400,500,310200,400
310400,500,310200,200
310400,500,310100,600
310400,500,310100,800
310400,400,310100,800
310300,200,310100,800
310300,200,310100,600
310300,200,310100,600
310300,200,310200,100
310300,200,310100,600
310200,100,310100,600
310200,200,310100,600
310200,100,310100,600
310300,200,310100,600
310300,200,310200,100
310300,200,310200,300
310300,200,310200,400
310300,200,310200,500
310300,200,310200,700
310300,200,310200,800
310300,200,310200,900
310300,200,310200,1100
310300,200,310200,1000
310300,200,310200,900
310300,200,310200,800
310300,200,310200,700
310300,200,310200,600
310300,200,310200,400
310300,200,310200,200
310300,200,310100,600
310300,100,310100,600
310300,100,310200,100
310300,100,310200,200
310300,100,310200,100
310400,400,310200,100
310400,400,310100,800
310400,400,310200,100
310400,400,310200,200
